order_id,order_date,customer_id,customer_segment,store_id,product_id,product_name,category,quantity,unit_price,discount,gross_sales,discount_amount,revenue,cost,profit,payment_method
ORD003021,2025-03-21,CUST00464,Occasional,ST005,PROD0029,Lipstick,Beauty,2,3353.75,0.05,6707.5,335.375,6372.125,3930.76,2441.365,UPI
ORD003022,2024-07-04,CUST00314,Occasional,ST005,PROD0018,Women's T-Shirt,Clothing,1,2452.3,0.0,2452.3,0.0,2452.3,1131.45,1320.8500000000001,Cash
ORD003023,2024-03-10,CUST01956,Occasional,ST001,PROD0011,Electric Kettle,Home & Kitchen,3,2062.4,0.15,6187.200000000001,928.08,5259.120000000001,4168.33,1090.7900000000009,UPI
ORD003024,2024-05-29,CUST00385,Regular,ST003,PROD0012,Coffee Maker,Home & Kitchen,2,11103.41,0.2,22206.82,4441.3640000000005,17765.456,14639.01,3126.445999999998,UPI
ORD003025,2024-09-02,CUST00295,Occasional,ST004,PROD0037,Dumbbells,Sports,1,4164.94,0.05,4164.94,208.24699999999999,3956.6929999999998,2475.02,1481.6729999999998,Credit Card
ORD003026,2025-06-21,CUST01239,Occasional,ST006,PROD0002,Bluetooth Speaker,Electronics,3,72806.68,0.15,218420.03999999998,32763.005999999994,185657.03399999999,160453.67,25203.363999999972,Credit Card
ORD003027,2025-10-13,CUST00762,Regular,ST008,PROD0018,Women's T-Shirt,Clothing,2,2452.3,0.15,4904.6,735.69,4168.91,2691.07,1477.8399999999997,Net Banking
ORD003028,2024-04-08,CUST01099,Regular,ST001,PROD0038,Skipping Rope,Sports,3,3408.68,0.0,10226.039999999999,0.0,10226.039999999999,7551.58,2674.459999999999,UPI
ORD003029,2024-10-04,CUST02392,Regular,ST003,PROD0033,Yoga Mat,Sports,5,372.43,0.05,1862.15,93.10750000000002,1769.0425,1294.07,474.9725000000001,UPI
ORD003030,2025-07-16,CUST01738,Regular,ST005,PROD0009,Air Fryer,Home & Kitchen,1,6620.38,0.0,6620.38,0.0,6620.38,5067.92,1552.46,Debit Card
ORD003031,2025-10-24,CUST02190,Occasional,ST004,PROD0015,Storage Box,Home & Kitchen,3,7544.45,0.1,22633.35,2263.335,20370.015,15021.83,5348.1849999999995,UPI
ORD003032,2025-03-30,CUST01223,Premium,ST008,PROD0028,Perfume,Beauty,3,2919.71,0.05,8759.130000000001,437.95650000000006,8321.1735,3482.86,4838.3135,UPI
ORD003033,2024-04-13,CUST01943,Regular,ST001,PROD0008,Wireless Mouse,Electronics,3,27894.92,0.1,83684.76,8368.476,75316.284,63118.0,12198.284,Debit Card
ORD003034,2025-08-23,CUST02454,Regular,ST003,PROD0046,Biscuits,Grocery,1,1680.92,0.2,1680.92,336.184,1344.736,1131.83,212.90600000000018,UPI
ORD003035,2025-10-14,CUST00228,Regular,ST005,PROD0036,Badminton Racket,Sports,3,999.85,0.05,2999.55,149.97750000000002,2849.5725,1999.27,850.3025000000002,UPI
ORD003036,2025-12-25,CUST00411,Occasional,ST002,PROD0039,Gym Gloves,Sports,2,1095.35,0.25,2190.7,547.675,1643.0249999999999,1142.11,500.91499999999996,UPI
ORD003037,2024-08-20,CUST00691,Occasional,ST005,PROD0008,Wireless Mouse,Electronics,1,27894.92,0.05,27894.92,1394.746,26500.174,22830.99,3669.1839999999975,Net Banking
ORD003038,2025-01-28,CUST00878,Regular,ST001,PROD0042,Wheat Flour 5kg,Grocery,1,261.36,0.0,261.36,0.0,261.36,213.2,48.160000000000025,Cash
ORD003039,2025-05-15,CUST00787,Regular,ST004,PROD0019,Jeans,Clothing,2,1239.82,0.1,2479.64,247.964,2231.676,1319.28,912.396,Credit Card
ORD003040,2025-11-25,CUST02110,Regular,ST005,PROD0004,Laptop,Electronics,3,55531.62,0.05,166594.86000000002,8329.743,158265.11700000003,140294.3,17970.81700000004,Cash
ORD003041,2024-09-07,CUST01351,Regular,ST002,PROD0027,Shampoo,Beauty,1,4140.71,0.0,4140.71,0.0,4140.71,1739.62,2401.09,Debit Card
ORD003042,2025-06-04,CUST01740,Regular,ST001,PROD0013,Dinner Set,Home & Kitchen,3,8112.39,0.0,24337.170000000002,0.0,24337.170000000002,19184.62,5152.550000000003,UPI
ORD003043,2024-03-19,CUST01987,Occasional,ST008,PROD0038,Skipping Rope,Sports,2,3408.68,0.15,6817.36,1022.6039999999999,5794.755999999999,4253.92,1540.8359999999993,UPI
ORD003044,2024-02-21,CUST00879,Regular,ST007,PROD0021,Formal Shirt,Clothing,1,2960.13,0.2,2960.13,592.0260000000001,2368.1040000000003,1334.74,1033.3640000000003,UPI
ORD003045,2024-08-13,CUST01608,Regular,ST008,PROD0026,Moisturizer,Beauty,5,4671.46,0.05,23357.3,1167.865,22189.434999999998,10948.07,11241.364999999998,Credit Card
ORD003046,2024-02-20,CUST01614,Regular,ST008,PROD0045,Coffee,Grocery,2,177.86,0.0,355.72,0.0,355.72,286.48,69.24000000000001,UPI
ORD003047,2024-07-04,CUST02404,Regular,ST002,PROD0023,Sports Shoes,Clothing,2,2047.81,0.15,4095.62,614.343,3481.277,1734.9,1746.377,UPI
ORD003048,2024-02-03,CUST00071,Regular,ST001,PROD0030,Sunscreen,Beauty,1,4512.26,0.2,4512.26,902.4520000000001,3609.808,2255.13,1354.6779999999999,Debit Card
ORD003049,2024-05-10,CUST02311,Regular,ST001,PROD0031,Hair Serum,Beauty,1,2117.69,0.05,2117.69,105.8845,2011.8055,1050.2,961.6054999999999,Debit Card
ORD003050,2025-09-23,CUST00306,Regular,ST007,PROD0031,Hair Serum,Beauty,2,2117.69,0.0,4235.38,0.0,4235.38,2293.34,1942.04,Credit Card
ORD003051,2025-03-18,CUST00762,Regular,ST006,PROD0016,Water Bottle,Home & Kitchen,3,4709.15,0.05,14127.449999999999,706.3725,13421.0775,10615.85,2805.227499999999,Net Banking
ORD003052,2025-03-07,CUST00588,Occasional,ST005,PROD0042,Wheat Flour 5kg,Grocery,1,261.36,0.2,261.36,52.272000000000006,209.08800000000002,188.85,20.238000000000028,UPI
ORD003053,2025-12-04,CUST02122,Occasional,ST008,PROD0041,Rice 5kg,Grocery,3,615.27,0.05,1845.81,92.29050000000001,1753.5194999999999,1534.26,219.2594999999999,Net Banking
ORD003054,2025-05-11,CUST02190,Regular,ST004,PROD0007,Power Bank,Electronics,2,15422.89,0.1,30845.78,3084.578,27761.201999999997,23713.27,4047.931999999997,UPI
ORD003055,2025-02-06,CUST01609,Regular,ST001,PROD0017,Men's T-Shirt,Clothing,2,3182.37,0.0,6364.74,0.0,6364.74,4107.05,2257.6899999999996,Debit Card
ORD003056,2024-11-18,CUST00102,Regular,ST001,PROD0024,Casual Shoes,Clothing,3,3798.5,0.05,11395.5,569.775,10825.725,6019.49,4806.235000000001,Net Banking
ORD003057,2024-07-28,CUST01630,Regular,ST001,PROD0020,Hoodie,Clothing,1,1024.62,0.0,1024.62,0.0,1024.62,660.55,364.06999999999994,Cash
ORD003058,2025-09-06,CUST01605,Premium,ST003,PROD0039,Gym Gloves,Sports,5,1095.35,0.0,5476.75,0.0,5476.75,3974.68,1502.0700000000002,Credit Card
ORD003059,2024-11-24,CUST00193,Regular,ST003,PROD0027,Shampoo,Beauty,3,4140.71,0.0,12422.130000000001,0.0,12422.130000000001,5018.59,7403.540000000001,UPI
ORD003060,2025-01-06,CUST01086,Regular,ST006,PROD0002,Bluetooth Speaker,Electronics,1,72806.68,0.05,72806.68,3640.334,69166.34599999999,56967.05,12199.295999999988,Net Banking
ORD003061,2025-04-04,CUST02458,Regular,ST002,PROD0001,Wireless Headphones,Electronics,2,71728.58,0.1,143457.16,14345.716,129111.444,108031.19,21080.254,Debit Card
ORD003062,2024-05-12,CUST00300,Regular,ST005,PROD0034,Cricket Bat,Sports,1,5837.89,0.05,5837.89,291.89450000000005,5545.9955,3796.23,1749.7655,Cash
ORD003063,2025-10-12,CUST00454,Regular,ST004,PROD0027,Shampoo,Beauty,2,4140.71,0.05,8281.42,414.071,7867.349,4704.01,3163.339,Credit Card
ORD003064,2024-04-30,CUST00619,Regular,ST008,PROD0037,Dumbbells,Sports,2,4164.94,0.15,8329.88,1249.4819999999997,7080.397999999999,5124.09,1956.307999999999,Credit Card
ORD003065,2025-08-28,CUST00637,Regular,ST006,PROD0006,USB-C Charger,Electronics,4,15896.3,0.0,63585.2,0.0,63585.2,57940.91,5644.289999999994,UPI
ORD003066,2025-03-27,CUST02349,Regular,ST008,PROD0038,Skipping Rope,Sports,1,3408.68,0.0,3408.68,0.0,3408.68,2079.49,1329.19,UPI
ORD003067,2024-05-08,CUST00779,Regular,ST003,PROD0027,Shampoo,Beauty,2,4140.71,0.05,8281.42,414.071,7867.349,4570.53,3296.8190000000004,Credit Card
ORD003068,2024-03-31,CUST01480,Regular,ST001,PROD0048,Dry Fruits,Grocery,3,347.84,0.2,1043.52,208.704,834.816,736.16,98.65600000000006,UPI
ORD003069,2025-08-26,CUST02250,Regular,ST004,PROD0016,Water Bottle,Home & Kitchen,2,4709.15,0.0,9418.3,0.0,9418.3,7778.12,1640.1799999999994,Debit Card
ORD003070,2025-07-28,CUST02350,Regular,ST001,PROD0035,Football,Sports,1,5666.57,0.0,5666.57,0.0,5666.57,4117.14,1549.4299999999994,Net Banking
ORD003071,2024-01-29,CUST02045,Regular,ST004,PROD0027,Shampoo,Beauty,1,4140.71,0.0,4140.71,0.0,4140.71,2179.05,1961.6599999999999,UPI
ORD003072,2025-12-22,,Occasional,ST002,PROD0035,Football,Sports,1,5666.57,0.05,5666.57,283.3285,5383.2415,3254.15,2129.0915,Debit Card
ORD003073,2025-06-07,CUST00337,Premium,ST004,PROD0036,Badminton Racket,Sports,1,999.85,0.1,999.85,99.98500000000001,899.865,496.56,403.305,Net Banking
ORD003074,2024-11-28,CUST02080,Occasional,ST008,PROD0038,Skipping Rope,Sports,1,3408.68,0.2,3408.68,681.736,2726.944,1860.05,866.894,Cash
ORD003075,2024-10-23,CUST01995,Occasional,ST002,PROD0028,Perfume,Beauty,3,2919.71,0.15,8759.130000000001,1313.8695,7445.260500000001,3603.81,3841.4505000000013,UPI
ORD003076,2024-05-09,CUST02008,Regular,ST008,PROD0003,Smartphone,Electronics,1,25659.14,0.05,25659.14,1282.957,24376.183,22029.99,2346.1929999999993,Debit Card
ORD003077,2024-10-19,CUST01783,Regular,ST002,PROD0041,Rice 5kg,Grocery,3,615.27,0.1,1845.81,184.58100000000002,1661.2289999999998,1417.56,243.66899999999987,UPI
ORD003078,2024-06-21,CUST01072,Occasional,ST002,PROD0031,Hair Serum,Beauty,1,2117.69,0.1,2117.69,211.769,1905.921,991.99,913.931,Net Banking
ORD003079,2025-12-20,CUST02032,Regular,ST004,PROD0003,Smartphone,Electronics,2,25659.14,0.0,51318.28,0.0,51318.28,46982.5,4335.779999999999,UPI
ORD003080,2024-01-24,CUST01274,Regular,ST006,PROD0038,Skipping Rope,Sports,2,3408.68,0.05,6817.36,340.868,6476.491999999999,4231.76,2244.731999999999,UPI
ORD003081,2024-04-08,CUST01250,Regular,ST005,PROD0024,Casual Shoes,Clothing,1,3798.5,0.05,3798.5,189.925,3608.575,2079.05,1529.5249999999996,Credit Card
ORD003082,2025-02-09,CUST01296,Regular,ST005,PROD0026,Moisturizer,Beauty,1,4671.46,0.0,4671.46,0.0,4671.46,2601.98,2069.48,UPI
ORD003083,2024-12-21,CUST00328,Regular,ST002,PROD0041,Rice 5kg,Grocery,1,615.27,0.0,615.27,0.0,615.27,523.7,91.56999999999994,UPI
ORD003084,2024-05-18,CUST00797,Regular,ST001,PROD0047,Breakfast Cereal,Grocery,2,1377.5,0.0,2755.0,0.0,2755.0,2519.54,235.46000000000004,Credit Card
ORD003085,2025-05-17,CUST01204,Regular,ST001,PROD0028,Perfume,Beauty,3,2919.71,0.2,8759.130000000001,1751.8260000000002,7007.304000000001,3075.42,3931.884000000001,UPI
ORD003086,2024-06-22,CUST00665,Regular,ST003,PROD0009,Air Fryer,Home & Kitchen,5,6620.38,0.05,33101.9,1655.0950000000003,31446.805,24274.52,7172.285,UPI
ORD003087,2024-01-29,CUST00963,Occasional,ST008,PROD0037,Dumbbells,Sports,1,4164.94,0.1,4164.94,416.49399999999997,3748.4459999999995,2787.23,961.2159999999994,UPI
ORD003088,2025-05-10,CUST01630,Regular,ST007,PROD0027,Shampoo,Beauty,4,4140.71,0.05,16562.84,828.142,15734.698,6357.73,9376.968,Credit Card
ORD003089,2025-10-16,CUST01394,Occasional,ST002,PROD0048,Dry Fruits,Grocery,2,347.84,0.0,695.68,0.0,695.68,608.16,87.51999999999998,Credit Card
ORD003090,2024-12-16,CUST01269,Premium,ST005,PROD0003,Smartphone,Electronics,1,25659.14,0.05,25659.14,1282.957,24376.183,19058.72,5317.463,Debit Card
ORD003091,2025-07-07,CUST01184,Occasional,ST004,PROD0041,Rice 5kg,Grocery,1,615.27,0.0,615.27,0.0,615.27,552.73,62.539999999999964,Debit Card
ORD003092,2024-10-25,CUST00373,Occasional,ST001,PROD0028,Perfume,Beauty,1,2919.71,0.15,2919.71,437.9565,2481.7535,1594.54,887.2134999999998,Debit Card
ORD003093,2025-12-20,CUST00285,Regular,ST003,PROD0032,Body Lotion,Beauty,2,1768.61,0.2,3537.22,707.444,2829.776,1334.68,1495.0959999999998,UPI
ORD003094,2024-07-10,CUST00807,Occasional,ST004,PROD0035,Football,Sports,4,5666.57,0.05,22666.28,1133.314,21532.966,12078.16,9454.806,Credit Card
ORD003095,2025-11-02,CUST00647,Occasional,ST005,PROD0007,Power Bank,Electronics,1,15422.89,0.15,15422.89,2313.4334999999996,13109.4565,11918.29,1191.1664999999994,Credit Card
ORD003096,2024-03-04,CUST01605,Regular,ST002,PROD0007,Power Bank,Electronics,1,15422.89,0.05,15422.89,771.1445,14651.745499999999,11970.86,2680.8854999999985,Debit Card
ORD003097,2025-10-25,CUST02184,Regular,ST008,PROD0021,Formal Shirt,Clothing,1,2960.13,0.05,2960.13,148.00650000000002,2812.1235,1919.83,892.2935000000002,UPI
ORD003098,2024-08-02,CUST00096,Regular,ST004,PROD0032,Body Lotion,Beauty,1,1768.61,0.1,1768.61,176.861,1591.7489999999998,718.71,873.0389999999998,Net Banking
ORD003099,2024-06-14,CUST00274,Regular,ST002,PROD0038,Skipping Rope,Sports,3,3408.68,0.15,10226.039999999999,1533.9059999999997,8692.134,5508.61,3183.5240000000003,Net Banking
ORD003100,2025-06-26,CUST01201,Premium,ST003,PROD0020,Hoodie,Clothing,1,1024.62,0.2,1024.62,204.92399999999998,819.6959999999999,413.57,406.1259999999999,Cash
ORD003101,2024-08-19,CUST01773,Regular,ST006,PROD0008,Wireless Mouse,Electronics,1,27894.92,0.15,27894.92,4184.237999999999,23710.682,20580.69,3129.992000000002,UPI
ORD003102,2025-06-24,CUST00784,Premium,ST005,PROD0004,Laptop,Electronics,4,55531.62,0.2,222126.48,44425.296,177701.184,140960.79,36740.394,Debit Card
ORD003103,2024-07-13,CUST01301,Regular,ST005,PROD0026,Moisturizer,Beauty,1,4671.46,0.1,4671.46,467.146,4204.314,2414.68,1789.6340000000005,UPI
ORD003104,2025-05-20,CUST00132,Regular,ST002,PROD0015,Storage Box,Home & Kitchen,1,7544.45,0.15,7544.45,1131.6675,6412.782499999999,5178.45,1234.3324999999995,Net Banking
ORD003105,2024-11-29,CUST01391,Premium,ST003,PROD0006,USB-C Charger,Electronics,2,15896.3,0.1,31792.6,3179.26,28613.339999999997,22476.1,6137.239999999998,UPI
ORD003106,2024-10-30,CUST02421,Regular,ST003,PROD0048,Dry Fruits,Grocery,2,347.84,0.15,695.68,104.35199999999999,591.328,535.31,56.01800000000003,Credit Card
ORD003107,2025-03-12,CUST01150,Regular,ST002,PROD0032,Body Lotion,Beauty,3,1768.61,0.15,5305.83,795.8745,4509.9555,2263.37,2246.5855,Debit Card
ORD003108,2024-11-18,CUST01811,Premium,ST005,PROD0005,Smart Watch,Electronics,2,22313.35,0.15,44626.7,6694.004999999999,37932.695,31849.77,6082.924999999999,UPI
ORD003109,2025-05-16,CUST02031,Premium,ST003,PROD0044,Tea,Grocery,1,1873.28,0.0,1873.28,0.0,1873.28,1670.2,203.07999999999993,UPI
ORD003110,2025-01-27,CUST00808,Regular,ST003,PROD0046,Biscuits,Grocery,1,1680.92,0.0,1680.92,0.0,1680.92,1482.49,198.43000000000006,Debit Card
ORD003111,2025-08-21,CUST00744,Occasional,ST002,PROD0006,USB-C Charger,Electronics,3,15896.3,0.1,47688.899999999994,4768.889999999999,42920.009999999995,37764.36,5155.649999999994,Debit Card
ORD003112,2024-05-28,CUST00051,Regular,ST004,PROD0003,Smartphone,Electronics,1,25659.14,0.1,25659.14,2565.914,23093.226,18510.39,4582.835999999999,Credit Card
ORD003113,2025-02-08,CUST01182,Regular,ST006,PROD0029,Lipstick,Beauty,5,3353.75,0.15,16768.75,2515.3125,14253.4375,7876.62,6376.8175,UPI
ORD003114,2024-10-09,CUST00056,Regular,ST006,PROD0019,Jeans,Clothing,1,1239.82,0.0,1239.82,0.0,1239.82,756.69,483.1299999999999,Debit Card
ORD003115,2024-12-27,CUST00744,Occasional,ST006,PROD0010,Mixer Grinder,Home & Kitchen,3,12514.95,0.2,37544.850000000006,7508.970000000001,30035.880000000005,22661.83,7374.050000000003,Net Banking
ORD003116,2025-01-13,CUST02476,Regular,ST005,PROD0007,Power Bank,Electronics,3,15422.89,0.15,46268.67,6940.300499999999,39328.3695,33453.85,5874.519500000002,Debit Card
ORD003117,2024-07-16,CUST00443,Regular,ST002,PROD0045,Coffee,Grocery,2,177.86,0.0,355.72,0.0,355.72,309.08,46.64000000000004,Credit Card
ORD003118,2025-07-09,CUST01935,Premium,ST005,PROD0001,Wireless Headphones,Electronics,1,71728.58,0.1,71728.58,7172.858,64555.722,52979.66,11576.061999999998,UPI
ORD003119,2024-12-21,CUST02374,Occasional,ST001,PROD0001,Wireless Headphones,Electronics,2,71728.58,0.05,143457.16,7172.858,136284.302,117508.86,18775.441999999995,Net Banking
ORD003120,2025-06-23,CUST01662,Regular,ST006,PROD0017,Men's T-Shirt,Clothing,2,3182.37,0.05,6364.74,318.237,6046.503,3896.73,2149.7729999999997,Net Banking
ORD003121,2025-03-04,CUST00080,Regular,ST006,PROD0022,Kurta,Clothing,2,4560.86,0.2,9121.72,1824.344,7297.375999999999,3754.78,3542.595999999999,UPI
ORD003122,2024-01-17,CUST00377,Regular,ST005,PROD0036,Badminton Racket,Sports,2,999.85,0.15,1999.7,299.955,1699.7450000000001,1251.76,447.9850000000001,Debit Card
ORD003123,2025-09-30,CUST02381,Regular,ST001,PROD0014,Bedsheet Set,Home & Kitchen,2,4532.8,0.0,9065.6,0.0,9065.6,6346.36,2719.2400000000007,UPI
ORD003124,2025-01-13,CUST00441,Occasional,ST008,PROD0006,USB-C Charger,Electronics,1,15896.3,0.0,15896.3,0.0,15896.3,13296.8,2599.5,UPI
ORD003125,2025-11-10,CUST00126,Regular,ST006,PROD0030,Sunscreen,Beauty,1,4512.26,0.15,4512.26,676.839,3835.4210000000003,2285.62,1549.8010000000004,UPI
ORD003126,2025-05-20,CUST01718,Regular,ST005,PROD0046,Biscuits,Grocery,1,1680.92,0.15,1680.92,252.138,1428.7820000000002,1280.5,148.28200000000015,UPI
ORD003127,2024-03-16,CUST00219,Occasional,ST001,PROD0047,Breakfast Cereal,Grocery,2,1377.5,0.15,2755.0,413.25,2341.75,2077.49,264.2600000000002,UPI
ORD003128,2024-08-18,CUST00948,Occasional,ST003,PROD0033,Yoga Mat,Sports,4,372.43,0.1,1489.72,148.972,1340.748,769.78,570.9680000000001,UPI
ORD003129,2025-12-16,CUST00278,Regular,ST001,PROD0020,Hoodie,Clothing,1,1024.62,0.25,1024.62,256.155,768.4649999999999,379.11,389.3549999999999,Credit Card
ORD003130,2024-09-04,CUST00595,Regular,ST003,PROD0016,Water Bottle,Home & Kitchen,1,4709.15,0.15,4709.15,706.3725,4002.7774999999997,3315.58,687.1974999999998,UPI
ORD003131,2024-10-28,CUST00935,Occasional,ST004,PROD0004,Laptop,Electronics,2,55531.62,0.1,111063.24,11106.324,99956.916,83563.41,16393.505999999994,Credit Card
ORD003132,2025-12-26,CUST02019,Regular,ST007,PROD0034,Cricket Bat,Sports,1,5837.89,0.1,5837.89,583.7890000000001,5254.101000000001,2983.38,2270.7210000000005,Credit Card
ORD003133,2024-08-02,CUST00141,Regular,ST002,PROD0001,Wireless Headphones,Electronics,3,71728.58,0.0,215185.74,0.0,215185.74,175884.47,39301.26999999999,UPI
ORD003134,2024-06-06,CUST01631,Regular,ST005,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.25,8112.39,2028.0975,6084.2925000000005,4635.51,1448.7825000000003,UPI
ORD003135,2024-03-09,CUST00877,Regular,ST001,PROD0048,Dry Fruits,Grocery,4,347.84,0.05,1391.36,69.568,1321.792,1182.96,138.83199999999988,Credit Card
ORD003136,2025-01-27,CUST01730,Regular,ST003,PROD0008,Wireless Mouse,Electronics,1,27894.92,0.1,27894.92,2789.492,25105.428,19780.72,5324.707999999999,Cash
ORD003137,2024-03-25,CUST00110,Regular,ST008,PROD0022,Kurta,Clothing,2,4560.86,0.1,9121.72,912.172,8209.547999999999,3916.36,4293.187999999998,Debit Card
ORD003138,2024-09-23,CUST01076,Premium,ST005,PROD0004,Laptop,Electronics,3,55531.62,0.0,166594.86000000002,0.0,166594.86000000002,145775.25,20819.610000000015,UPI
ORD003139,2024-03-09,CUST01994,Occasional,ST004,PROD0034,Cricket Bat,Sports,2,5837.89,0.05,11675.78,583.7890000000001,11091.991,7214.93,3877.0609999999997,Credit Card
ORD003140,2025-09-02,CUST01223,Regular,ST002,PROD0045,Coffee,Grocery,2,177.86,0.1,355.72,35.572,320.148,291.39,28.758000000000038,Debit Card
ORD003141,2024-12-12,CUST00796,Premium,ST003,PROD0037,Dumbbells,Sports,1,4164.94,0.2,4164.94,832.9879999999999,3331.9519999999998,2078.17,1253.7819999999997,UPI
ORD003142,2025-12-28,CUST02030,Premium,ST001,PROD0023,Sports Shoes,Clothing,1,2047.81,0.15,2047.81,307.1715,1740.6385,1194.78,545.8585,Credit Card
ORD003143,2025-11-03,CUST00729,Regular,ST003,PROD0020,Hoodie,Clothing,2,1024.62,0.1,2049.24,204.92399999999998,1844.3159999999998,873.28,971.0359999999998,UPI
ORD003144,2025-02-26,CUST01538,Regular,ST001,PROD0024,Casual Shoes,Clothing,1,3798.5,0.0,3798.5,0.0,3798.5,1822.91,1975.59,Net Banking
ORD003145,2025-08-28,CUST01041,Occasional,ST006,PROD0027,Shampoo,Beauty,1,4140.71,0.2,4140.71,828.142,3312.568,1920.09,1392.4780000000003,UPI
ORD003146,2024-06-22,CUST00315,Regular,ST001,PROD0013,Dinner Set,Home & Kitchen,3,8112.39,0.05,24337.170000000002,1216.8585,23120.311500000003,17078.8,6041.511500000004,Net Banking
ORD003147,2025-11-07,CUST00077,Regular,ST002,PROD0005,Smart Watch,Electronics,3,22313.35,0.0,66940.04999999999,0.0,66940.04999999999,57467.36,9472.689999999988,UPI
ORD003148,2024-04-24,CUST01641,Regular,ST005,PROD0016,Water Bottle,Home & Kitchen,4,4709.15,0.0,18836.6,0.0,18836.6,13622.55,5214.049999999999,Cash
ORD003149,2024-08-07,CUST00712,Occasional,ST007,PROD0038,Skipping Rope,Sports,2,3408.68,0.25,6817.36,1704.34,5113.0199999999995,3771.91,1341.1099999999997,Credit Card
ORD003150,2024-01-31,CUST01538,Regular,ST008,PROD0048,Dry Fruits,Grocery,1,347.84,0.15,347.84,52.175999999999995,295.664,254.07,41.593999999999994,UPI
ORD003151,2025-06-06,CUST01868,Premium,ST006,PROD0029,Lipstick,Beauty,1,3353.75,0.0,3353.75,0.0,3353.75,1846.75,1507.0,UPI
ORD003152,2024-12-08,CUST00854,Regular,ST002,PROD0026,Moisturizer,Beauty,3,4671.46,0.0,14014.380000000001,0.0,14014.380000000001,8197.12,5817.26,Debit Card
ORD003153,2025-01-11,CUST01162,Regular,ST002,PROD0022,Kurta,Clothing,2,4560.86,0.25,9121.72,2280.43,6841.289999999999,4430.97,2410.319999999999,Net Banking
ORD003154,2024-05-09,CUST01598,Occasional,ST007,PROD0024,Casual Shoes,Clothing,2,3798.5,0.0,7597.0,0.0,7597.0,4033.0,3564.0,Cash
ORD003155,2025-09-08,CUST01913,Regular,ST007,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.1,8112.39,811.239,7301.151,5984.87,1316.281,Cash
ORD003156,2025-06-22,CUST00265,Premium,ST005,PROD0043,Cooking Oil,Grocery,2,1527.63,0.1,3055.26,305.526,2749.7340000000004,2321.15,428.5840000000003,UPI
ORD003157,2024-01-02,CUST00333,Regular,ST003,PROD0021,Formal Shirt,Clothing,3,2960.13,0.0,8880.39,0.0,8880.39,5351.08,3529.3099999999995,Credit Card
ORD003158,2024-04-10,CUST02236,Regular,ST002,PROD0001,Wireless Headphones,Electronics,2,71728.58,0.05,143457.16,7172.858,136284.302,120752.56,15531.741999999998,Cash
ORD003159,2025-06-16,CUST01087,Regular,ST007,PROD0004,Laptop,Electronics,5,55531.62,0.2,277658.10000000003,55531.62000000001,222126.48000000004,179984.62,42141.860000000044,UPI
ORD003160,2024-02-27,CUST00820,Premium,ST002,PROD0003,Smartphone,Electronics,2,25659.14,0.15,51318.28,7697.741999999999,43620.538,37908.64,5711.898000000001,Debit Card
ORD003161,2025-01-23,CUST01303,Premium,ST005,PROD0023,Sports Shoes,Clothing,2,2047.81,0.05,4095.62,204.781,3890.839,2709.05,1181.7889999999998,Credit Card
ORD003162,2025-11-22,CUST01566,Occasional,ST008,PROD0016,Water Bottle,Home & Kitchen,1,4709.15,0.15,4709.15,706.3725,4002.7774999999997,2891.32,1111.4574999999995,Debit Card
ORD003163,2024-12-06,CUST01195,Regular,ST005,PROD0045,Coffee,Grocery,1,177.86,0.15,177.86,26.679000000000002,151.181,133.38,17.801000000000016,UPI
ORD003164,2024-01-20,CUST01527,Regular,ST002,PROD0013,Dinner Set,Home & Kitchen,4,8112.39,0.0,32449.56,0.0,32449.56,23579.57,8869.990000000002,Cash
ORD003165,2024-09-11,CUST00299,Occasional,ST002,PROD0039,Gym Gloves,Sports,1,1095.35,0.1,1095.35,109.535,985.8149999999999,631.64,354.17499999999995,UPI
ORD003166,2024-11-12,CUST02249,Regular,ST001,PROD0031,Hair Serum,Beauty,3,2117.69,0.05,6353.07,317.6535,6035.416499999999,2593.23,3442.1864999999993,Net Banking
ORD003167,2024-02-07,CUST01159,Regular,ST005,PROD0024,Casual Shoes,Clothing,5,3798.5,0.1,18992.5,1899.25,17093.25,10178.74,6914.51,Debit Card
ORD003168,2025-10-21,CUST00272,Occasional,ST004,PROD0047,Breakfast Cereal,Grocery,1,1377.5,0.1,1377.5,137.75,1239.75,1115.36,124.3900000000001,UPI
ORD003169,2025-06-20,CUST00535,Occasional,ST002,PROD0015,Storage Box,Home & Kitchen,1,7544.45,0.1,7544.45,754.445,6790.005,5753.16,1036.8450000000003,Debit Card
ORD003170,2025-01-20,CUST02079,Occasional,ST002,PROD0005,Smart Watch,Electronics,2,22313.35,0.1,44626.7,4462.67,40164.03,32573.26,7590.77,Credit Card
ORD003171,2025-09-24,CUST01145,Premium,ST001,PROD0022,Kurta,Clothing,1,4560.86,0.0,4560.86,0.0,4560.86,2304.06,2256.7999999999997,Credit Card
ORD003172,2024-01-26,CUST00069,Regular,ST008,PROD0022,Kurta,Clothing,1,4560.86,0.0,4560.86,0.0,4560.86,2969.55,1591.3099999999995,Credit Card
ORD003173,2025-03-29,CUST00827,Premium,ST006,PROD0011,Electric Kettle,Home & Kitchen,2,2062.4,0.1,4124.8,412.48,3712.32,2623.43,1088.8900000000003,Credit Card
